"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx","median_hhi"
"48361022400","Census Tract 224, Orange County, Texas",0.0036,0.0168,0.9691,0.0105,0.0323,63201
"48363000200","Census Tract 2, Palo Pinto County, Texas",0,0.0015,0.9699,0.0286,0.2311,49276
"48367140403","Census Tract 1404.03, Parker County, Texas",3e-04,0,0.9499,0.0498,0.1084,60326
"48367140407","Census Tract 1404.07, Parker County, Texas",0.0131,8e-04,0.9449,0.0411,0.1211,102299
"48367140602","Census Tract 1406.02, Parker County, Texas",0.0015,0.0147,0.9409,0.0429,0.1747,71309
"48373210101","Census Tract 2101.01, Polk County, Texas",0,0,0.9632,0.0368,0.1494,53693
"48373210102","Census Tract 2101.02, Polk County, Texas",0,0.0133,0.946,0.0407,0.0771,49688
"48373210203","Census Tract 2102.03, Polk County, Texas",0.0011,0.2161,0.7642,0.0186,0.2956,49722
"48373210204","Census Tract 2102.04, Polk County, Texas",0.0422,0.1036,0.8119,0.0424,0.2085,46667
"48373210205","Census Tract 2102.05, Polk County, Texas",0.0345,0.0528,0.9068,0.0059,0.1371,45263
"48373210302","Census Tract 2103.02, Polk County, Texas",0,0.1754,0.755,0.0696,0.1275,50913
"48373210400","Census Tract 2104, Polk County, Texas",5e-04,0.2206,0.6958,0.0831,0.2459,42071
"48373210500","Census Tract 2105, Polk County, Texas",0.0026,0.0984,0.7188,0.1802,0.0894,50869
"48375013900","Census Tract 139, Potter County, Texas",0.0729,0.3812,0.4802,0.0657,0.3366,38971
"48375014401","Census Tract 144.01, Potter County, Texas",0.0109,0.2471,0.6954,0.0466,0.2728,66513
"48375014500","Census Tract 145, Potter County, Texas",0.022,0.025,0.8288,0.1242,0.6604,43205
"48375014700","Census Tract 147, Potter County, Texas",0.0137,0.0386,0.8964,0.0514,0.1744,37093
"48375015400","Census Tract 154, Potter County, Texas",0,0.0942,0.7907,0.115,0.8024,25147
"48381020800","Census Tract 208, Randall County, Texas",0.0135,0.0151,0.8168,0.1545,0.3407,60737
"48381021602","Census Tract 216.02, Randall County, Texas",0.0532,0.0243,0.8784,0.0441,0.1262,70922
"48381022002","Census Tract 220.02, Randall County, Texas",0.0658,0.0366,0.7674,0.1303,0.4053,55875
"48383950100","Census Tract 9501, Reagan County, Texas",0.0016,0.0085,0.4565,0.5335,0.6883,74868
"48391950200","Census Tract 9502, Refugio County, Texas",5e-04,0.0999,0.7084,0.1912,0.5899,52946
"48395960400","Census Tract 9604, Robertson County, Texas",0,0.035,0.9512,0.0138,0.2152,68250
"48397040302","Census Tract 403.02, Rockwall County, Texas",0.0166,0.0504,0.882,0.0509,0.1259,63633
"48397040401","Census Tract 404.01, Rockwall County, Texas",0.012,0.0803,0.795,0.1127,0.2494,97368
"48399950600","Census Tract 9506, Runnels County, Texas",0,0.0499,0.8857,0.0644,0.2826,44077
"48407200101","Census Tract 2001.01, San Jacinto County, Texas",0,0.0762,0.842,0.0817,0.1168,44101
"48407200102","Census Tract 2001.02, San Jacinto County, Texas",0,0.1032,0.8613,0.0354,0.172,40682
"48407200200","Census Tract 2002, San Jacinto County, Texas",0,0.0966,0.856,0.0475,0.1684,42141
"48409010302","Census Tract 103.02, San Patricio County, Texas",0.0124,0.0468,0.8316,0.1093,0.4193,70703
"48409010604","Census Tract 106.04, San Patricio County, Texas",0.014,0.017,0.9575,0.0116,0.2967,73452
"48409011300","Census Tract 113, San Patricio County, Texas",0.0014,0.0127,0.9539,0.032,0.9077,30909
"48419950300","Census Tract 9503, Shelby County, Texas",0,0.0762,0.8538,0.07,0.2977,49850
"48419950600","Census Tract 9506, Shelby County, Texas",0,0.2285,0.7627,0.0088,0.0962,46543
"48423000202","Census Tract 2.02, Smith County, Texas",0.0045,0.526,0.4092,0.0604,0.4033,36071
"48423000800","Census Tract 8, Smith County, Texas",0,0.1742,0.7942,0.0316,0.2107,43106
"48423001601","Census Tract 16.01, Smith County, Texas",0.002,0.1649,0.8073,0.0258,0.3952,48670
"48423001604","Census Tract 16.04, Smith County, Texas",0.0074,0.3413,0.5706,0.0806,0.3565,48802
"48423001802","Census Tract 18.02, Smith County, Texas",0.0094,0.06,0.8933,0.0373,0.2215,61206
"48423002004","Census Tract 20.04, Smith County, Texas",0.0123,0.0539,0.9143,0.0195,0.1244,70607
"48427950105","Census Tract 9501.05, Starr County, Texas",0,0,0.9885,0.0115,1,39554
"48427950108","Census Tract 9501.08, Starr County, Texas",0,0,0.9001,0.0999,0.9868,45208
"48439100300","Census Tract 1003, Tarrant County, Texas",0,0.1765,0.592,0.2315,0.7816,36007
"48439102500","Census Tract 1025, Tarrant County, Texas",0.0446,0.5424,0.3027,0.1103,0.3354,26477
"48439102601","Census Tract 1026.01, Tarrant County, Texas",0.0099,0.1156,0.7416,0.133,0.4431,39810
"48439103602","Census Tract 1036.02, Tarrant County, Texas",0,0.4956,0.4055,0.0989,0.4622,34722
"48439104603","Census Tract 1046.03, Tarrant County, Texas",0.0154,0.0857,0.5498,0.3491,0.8531,40688
"48439105008","Census Tract 1050.08, Tarrant County, Texas",0.1059,0.1621,0.605,0.127,0.2685,63415
"48439105201","Census Tract 1052.01, Tarrant County, Texas",0.0053,0.1811,0.6615,0.1521,0.5145,32083
"48439105505","Census Tract 1055.05, Tarrant County, Texas",0.0533,0.181,0.7361,0.0296,0.2525,61490
"48439105514","Census Tract 1055.14, Tarrant County, Texas",0.0455,0.1788,0.6961,0.0796,0.3178,44247
"48439105902","Census Tract 1059.02, Tarrant County, Texas",0.2993,0.2626,0.3094,0.1287,0.2739,29150
"48439106002","Census Tract 1060.02, Tarrant County, Texas",0.0027,0.4581,0.3873,0.1519,0.4992,33736
"48439106201","Census Tract 1062.01, Tarrant County, Texas",0,0.5962,0.0921,0.3117,0.3798,43207
"48439106515","Census Tract 1065.15, Tarrant County, Texas",0.0513,0.4121,0.4417,0.0949,0.2858,42917
"48439106517","Census Tract 1065.17, Tarrant County, Texas",0.128,0.2806,0.5045,0.0868,0.2055,59254
"48439110202","Census Tract 1102.02, Tarrant County, Texas",0.0627,0.0075,0.617,0.3127,0.6245,58125
"48439110203","Census Tract 1102.03, Tarrant County, Texas",0.0931,0.1015,0.65,0.1554,0.326,63604
"48439110204","Census Tract 1102.04, Tarrant County, Texas",0.1084,0.0442,0.6881,0.1593,0.5154,55498
"48439110701","Census Tract 1107.01, Tarrant County, Texas",0.025,0.076,0.8612,0.0378,0.2269,48438
"48439110805","Census Tract 1108.05, Tarrant County, Texas",0.0302,0.0752,0.8259,0.0687,0.1901,72964
"48439110906","Census Tract 1109.06, Tarrant County, Texas",0.0083,0.0259,0.8927,0.0731,0.1502,68995
"48439111005","Census Tract 1110.05, Tarrant County, Texas",0.0423,0.3861,0.5067,0.0649,0.3736,52675
"48439111008","Census Tract 1110.08, Tarrant County, Texas",0.0434,0.2841,0.6224,0.0501,0.2052,82836
"48439111012","Census Tract 1110.12, Tarrant County, Texas",0.0382,0.3655,0.4906,0.1057,0.3525,73650
"48439111013","Census Tract 1110.13, Tarrant County, Texas",0.0468,0.294,0.5969,0.0623,0.2643,65955
"48439111017","Census Tract 1110.17, Tarrant County, Texas",0.1011,0.3467,0.5175,0.0347,0.1366,108910
"48439111306","Census Tract 1113.06, Tarrant County, Texas",0.0161,0.1144,0.793,0.0764,0.252,78048
"48439111310","Census Tract 1113.10, Tarrant County, Texas",0.0952,0.4061,0.4435,0.0552,0.1917,91744
"48439111313","Census Tract 1113.13, Tarrant County, Texas",0.0925,0.2612,0.6013,0.0451,0.1575,129035
"48439111404","Census Tract 1114.04, Tarrant County, Texas",0.0521,0.2256,0.6484,0.0738,0.165,58625
"48439111522","Census Tract 1115.22, Tarrant County, Texas",0.0659,0.0641,0.7212,0.1488,0.6536,61295
"48439111547","Census Tract 1115.47, Tarrant County, Texas",0.157,0.3639,0.3305,0.1487,0.2868,71895
"48439111551","Census Tract 1115.51, Tarrant County, Texas",0.1122,0.2734,0.5682,0.0462,0.1073,107390
"48439113001","Census Tract 1130.01, Tarrant County, Texas",0.0318,0.1842,0.7387,0.0453,0.1845,73500
"48439113002","Census Tract 1130.02, Tarrant County, Texas",0.0201,0.3204,0.6364,0.0231,0.5515,37423
"48439113109","Census Tract 1131.09, Tarrant County, Texas",0.0599,0.3121,0.5286,0.0994,0.2294,56518
"48439113212","Census Tract 1132.12, Tarrant County, Texas",0.0189,0.0247,0.8923,0.0641,0.1375,84821
"48439113217","Census Tract 1132.17, Tarrant County, Texas",0.048,0.1107,0.77,0.0713,0.1503,57171
"48439113302","Census Tract 1133.02, Tarrant County, Texas",0.0418,0.0066,0.7173,0.2343,0.3751,50112
"48439113403","Census Tract 1134.03, Tarrant County, Texas",0.0178,0.0323,0.9301,0.0198,0.2846,77847
"48439113408","Census Tract 1134.08, Tarrant County, Texas",0.02,0.0987,0.727,0.1542,0.2171,57500
"48439113512","Census Tract 1135.12, Tarrant County, Texas",0.0547,0.0858,0.7082,0.1514,0.2654,57316
"48439113518","Census Tract 1135.18, Tarrant County, Texas",0.0939,0.1848,0.5859,0.1354,0.2353,55973
"48439113607","Census Tract 1136.07, Tarrant County, Texas",0.0232,0.1405,0.766,0.0704,0.1922,54018
"48439113703","Census Tract 1137.03, Tarrant County, Texas",0.0728,0.0938,0.6848,0.1486,0.2572,88103
"48439113908","Census Tract 1139.08, Tarrant County, Texas",0.1499,0.0291,0.7874,0.0335,0.0525,250001
"48439113909","Census Tract 1139.09, Tarrant County, Texas",0.1487,0.0155,0.814,0.0217,0.0363,237054
"48439113911","Census Tract 1139.11, Tarrant County, Texas",0.1179,0.0448,0.8196,0.0177,0.1158,78320
"48439114006","Census Tract 1140.06, Tarrant County, Texas",0.0122,0.0192,0.9196,0.0489,0.1895,78860
"48439114102","Census Tract 1141.02, Tarrant County, Texas",0.0239,0.0393,0.8859,0.0508,0.1563,119792
"48439114207","Census Tract 1142.07, Tarrant County, Texas",0.016,0.0784,0.8425,0.0631,0.1465,98313
"48439121611","Census Tract 1216.11, Tarrant County, Texas",0.077,0.1525,0.7052,0.0653,0.1772,72361
"48439121702","Census Tract 1217.02, Tarrant County, Texas",0.0028,0.2704,0.5866,0.1401,0.3838,49375
"48439122400","Census Tract 1224, Tarrant County, Texas",0.1961,0.1469,0.5595,0.0976,0.2147,40811
"48439122900","Census Tract 1229, Tarrant County, Texas",0.0116,0.0733,0.7041,0.211,0.7372,47244
"48439123000","Census Tract 1230, Tarrant County, Texas",0.0695,0.1451,0.7506,0.0348,0.1081,53050
"48439123300","Census Tract 1233, Tarrant County, Texas",0.0342,0.1279,0.7834,0.0544,0.1719,90464
"48439123400","Census Tract 1234, Tarrant County, Texas",0.0422,0.1035,0.7973,0.057,0.2587,58301
"48441013300","Census Tract 133, Taylor County, Texas",0,0.0898,0.7811,0.1291,0.2003,70481
"48441013404","Census Tract 134.04, Taylor County, Texas",0.0305,0.0231,0.8707,0.0756,0.1471,91398
"48451000801","Census Tract 8.01, Tom Green County, Texas",0.0053,0.0077,0.8781,0.1089,0.3613,65833
"48451001708","Census Tract 17.08, Tom Green County, Texas",0.0272,0,0.8625,0.1103,0.3033,100746
"48453000102","Census Tract 1.02, Travis County, Texas",0.0283,0.0058,0.9481,0.0178,0.0388,184583
"48453000206","Census Tract 2.06, Travis County, Texas",0.0258,0.0347,0.8933,0.0462,0.1375,87917
"48453000305","Census Tract 3.05, Travis County, Texas",0.0264,0.0347,0.87,0.0689,0.1356,66296
"48453000700","Census Tract 7, Travis County, Texas",0.1571,0.0252,0.678,0.1398,0.263,57708
"48453001100","Census Tract 11, Travis County, Texas",0.0312,0.0494,0.892,0.0274,0.1158,133790
"48453001200","Census Tract 12, Travis County, Texas",0.0995,0.0089,0.8417,0.0499,0.0808,94115
"48453001307","Census Tract 13.07, Travis County, Texas",0.0703,0.0553,0.8441,0.0303,0.3298,66202
"48453001308","Census Tract 13.08, Travis County, Texas",0.0593,0.0255,0.8857,0.0295,0.2462,63558
"48453001706","Census Tract 17.06, Travis County, Texas",0.0275,0.1066,0.8287,0.0372,0.131,89455
"48453001718","Census Tract 17.18, Travis County, Texas",0.1068,0.0347,0.8272,0.0312,0.1286,85828
"48453001722","Census Tract 17.22, Travis County, Texas",0.0963,0.0211,0.8429,0.0398,0.1626,69844
"48453001742","Census Tract 17.42, Travis County, Texas",0.0188,0.0104,0.8897,0.0811,0.259,89908
"48453001761","Census Tract 17.61, Travis County, Texas",0.0619,0.0135,0.8667,0.0579,0.1212,156850
"48453001770","Census Tract 17.70, Travis County, Texas",0.1033,0.0027,0.8417,0.0524,0.1397,168199
"48453001773","Census Tract 17.73, Travis County, Texas",0.0997,0.0128,0.8527,0.0348,0.0889,135493
"48453001784","Census Tract 17.84, Travis County, Texas",0.2222,0.0151,0.7404,0.0223,0.0843,135858
"48453001785","Census Tract 17.85, Travis County, Texas",0.2281,0.0794,0.6071,0.0854,0.236,68454
"48453001786","Census Tract 17.86, Travis County, Texas",0.4282,0.0166,0.4852,0.07,0.0647,79059
"48453001821","Census Tract 18.21, Travis County, Texas",0.0322,0.0608,0.6541,0.2529,0.5826,55859
"48453001844","Census Tract 18.44, Travis County, Texas",0.0488,0.1491,0.7217,0.0803,0.338,59750
"48453001847","Census Tract 18.47, Travis County, Texas",0.1663,0.1395,0.6291,0.0651,0.2204,79860
"48453001849","Census Tract 18.49, Travis County, Texas",0.1749,0.0624,0.7113,0.0515,0.2237,68542
"48453001855","Census Tract 18.55, Travis County, Texas",0.1066,0.1869,0.6176,0.0889,0.2483,94451
"48453001858","Census Tract 18.58, Travis County, Texas",0.0631,0.1295,0.7269,0.0805,0.2416,118416
"48453001862","Census Tract 18.62, Travis County, Texas",0.1187,0.1901,0.5964,0.0948,0.2845,76750
"48453001901","Census Tract 19.01, Travis County, Texas",0.0149,0.0032,0.8921,0.0898,0.2397,87072
"48453001910","Census Tract 19.10, Travis County, Texas",0.0303,0.0088,0.9396,0.0213,0.1407,133182
"48453001914","Census Tract 19.14, Travis County, Texas",0.0808,0.0113,0.8572,0.0507,0.1226,130972
"48453001919","Census Tract 19.19, Travis County, Texas",0.0798,0,0.888,0.0322,0.1374,183776
"48453002112","Census Tract 21.12, Travis County, Texas",0.0219,0.2853,0.5807,0.1121,0.4031,40665
"48453002113","Census Tract 21.13, Travis County, Texas",0.0062,0.1701,0.7086,0.115,0.3097,76019
"48453002212","Census Tract 22.12, Travis County, Texas",0,0.4545,0.3533,0.1921,0.3809,83958
"48453002318","Census Tract 23.18, Travis County, Texas",0.0827,0.1505,0.6347,0.1321,0.5821,43189
"48453002426","Census Tract 24.26, Travis County, Texas",0.0294,0.0774,0.6533,0.24,0.6374,80590
"48455950500","Census Tract 9505, Trinity County, Texas",0,0.3231,0.508,0.1689,0.2832,26803
"48457950400","Census Tract 9504, Tyler County, Texas",0,0.031,0.9372,0.0319,0.0372,31250
"48457950500","Census Tract 9505, Tyler County, Texas",0.0141,0.03,0.8957,0.0603,0.0483,59227
"48459950100","Census Tract 9501, Upshur County, Texas",0.0053,0.0372,0.9152,0.0423,0.0835,53664
"48459950400","Census Tract 9504, Upshur County, Texas",9e-04,0.2254,0.6797,0.094,0.07,45855
"48469000202","Census Tract 2.02, Victoria County, Texas",0.0137,0.0822,0.7651,0.139,0.7381,44129
"48469000302","Census Tract 3.02, Victoria County, Texas",0,0.1196,0.7882,0.0922,0.7587,33789
"48469000400","Census Tract 4, Victoria County, Texas",0,0.0106,0.9716,0.0178,0.5128,54821
"48469000700","Census Tract 7, Victoria County, Texas",0,0.0351,0.8974,0.0675,0.4507,59183
"48469001606","Census Tract 16.06, Victoria County, Texas",0.0451,0.0419,0.8594,0.0536,0.2564,95019
"48469001700","Census Tract 17, Victoria County, Texas",0,0.0522,0.902,0.0459,0.6847,43478
"48471790102","Census Tract 7901.02, Walker County, Texas",0.0049,0.0616,0.9234,0.0101,0.2239,51121
"48471790103","Census Tract 7901.03, Walker County, Texas",0,0.2095,0.7671,0.0235,0.0791,66205
"48471790200","Census Tract 7902, Walker County, Texas",0.0016,0.1983,0.7755,0.0245,0.1625,52237
"48471790300","Census Tract 7903, Walker County, Texas",0.0037,0.0779,0.8605,0.058,0.0531,57538
"48471790400","Census Tract 7904, Walker County, Texas",2e-04,0.2596,0.7259,0.0143,0.2116,65050
"48471790600","Census Tract 7906, Walker County, Texas",0.0058,0.313,0.6761,0.0051,0.4317,30945
"48471790700","Census Tract 7907, Walker County, Texas",0.0089,0.3393,0.5912,0.0606,0.1954,27717
"48471790800","Census Tract 7908, Walker County, Texas",0.068,0.2772,0.6243,0.0305,0.1604,26322
"48473680100","Census Tract 6801, Waller County, Texas",0.0404,0.0511,0.7455,0.163,0.2344,125104
"48473680200","Census Tract 6802, Waller County, Texas",0.0098,0.1802,0.5176,0.2924,0.5202,49195
"48473680300","Census Tract 6803, Waller County, Texas",0.0072,0.2933,0.6168,0.0826,0.2655,42663
"48473680500","Census Tract 6805, Waller County, Texas",0.0049,0.3301,0.4309,0.2341,0.3266,41472
"48473680600","Census Tract 6806, Waller County, Texas",0.0014,0.0064,0.9241,0.0681,0.2268,80000
"48475950100","Census Tract 9501, Ward County, Texas",0,0.0197,0.8971,0.0832,0.4843,57679
"48475950200","Census Tract 9502, Ward County, Texas",0.0259,0.0589,0.8365,0.0787,0.5127,77997
"48477170100","Census Tract 1701, Washington County, Texas",0,0.3324,0.6632,0.0045,0.2096,41875
"48477170200","Census Tract 1702, Washington County, Texas",0.0344,0.1395,0.7848,0.0412,0.1452,52930
"48477170400","Census Tract 1704, Washington County, Texas",0.0317,0.1981,0.7393,0.031,0.2326,51927
"48477170500","Census Tract 1705, Washington County, Texas",6e-04,0.1155,0.8652,0.0187,0.0889,61491
"48477170600","Census Tract 1706, Washington County, Texas",0.0048,0.1877,0.7893,0.0183,0.165,61767
"48479000901","Census Tract 9.01, Webb County, Texas",0.0041,0.0015,0.99,0.0043,0.9688,36250
"48479001401","Census Tract 14.01, Webb County, Texas",0,0.0017,0.9424,0.0558,0.9674,28482
"48479001602","Census Tract 16.02, Webb County, Texas",0.0394,0.0212,0.9115,0.0279,0.8787,81307
"48479001711","Census Tract 17.11, Webb County, Texas",0,0.002,0.9772,0.0209,0.9466,56422
"48479001806","Census Tract 18.06, Webb County, Texas",0,0.0028,0.9645,0.0327,0.9734,40134
"48479001808","Census Tract 18.08, Webb County, Texas",0,0,0.952,0.048,0.9842,28894
"48479001818","Census Tract 18.18, Webb County, Texas",0,9e-04,0.9631,0.036,0.9879,20580
"48479001900","Census Tract 19, Webb County, Texas",0,0.0042,0.9324,0.0633,0.9806,16154
"48481740100","Census Tract 7401, Wharton County, Texas",0,0.1279,0.8453,0.0268,0.2418,54056
"48481740300","Census Tract 7403, Wharton County, Texas",0.027,0.4693,0.4213,0.0825,0.2534,32344
"48481740400","Census Tract 7404, Wharton County, Texas",0,0.203,0.757,0.04,0.349,45636
"48481740600","Census Tract 7406, Wharton County, Texas",0.0114,0.0985,0.8269,0.0632,0.4999,61600
"48481740800","Census Tract 7408, Wharton County, Texas",0,0.1255,0.8547,0.0198,0.6195,33603
"48485010400","Census Tract 104, Wichita County, Texas",0.0032,0.7109,0.1934,0.0925,0.1384,20357
"48485011000","Census Tract 110, Wichita County, Texas",0,0.132,0.6085,0.2594,0.4647,20320
"48485011900","Census Tract 119, Wichita County, Texas",0.0387,0.0622,0.8695,0.0297,0.0857,50720
"48485012800","Census Tract 128, Wichita County, Texas",0.0038,0.0107,0.9201,0.0654,0.1603,58185
"48485013800","Census Tract 138, Wichita County, Texas",0,0.0058,0.939,0.0552,0.0717,74809
"48491020311","Census Tract 203.11, Williamson County, Texas",0.2164,0.0331,0.6519,0.0986,0.2051,90365
"48491020313","Census Tract 203.13, Williamson County, Texas",0.0817,0.0193,0.8329,0.066,0.1287,105451
"48491020318","Census Tract 203.18, Williamson County, Texas",0.0807,0.0412,0.7936,0.0846,0.2024,87090
"48491020408","Census Tract 204.08, Williamson County, Texas",0.1005,0.0248,0.8398,0.0349,0.2073,81667
"48491020411","Census Tract 204.11, Williamson County, Texas",0.1093,0.0547,0.7608,0.0752,0.1556,106400
"48491020504","Census Tract 205.04, Williamson County, Texas",0.0406,0.1254,0.69,0.144,0.4427,62917
"48491020508","Census Tract 205.08, Williamson County, Texas",0.288,0.0468,0.5363,0.1288,0.1572,62407
"48491020703","Census Tract 207.03, Williamson County, Texas",0.0585,0.1362,0.7034,0.1018,0.3784,77624
"48491021203","Census Tract 212.03, Williamson County, Texas",0,0.0899,0.875,0.0351,0.4886,38603
"48491021300","Census Tract 213, Williamson County, Texas",0,0.1309,0.8345,0.0346,0.2648,44250
"48491021507","Census Tract 215.07, Williamson County, Texas",0.0779,0.0974,0.7708,0.0539,0.2301,70635
"48493000102","Census Tract 1.02, Wilson County, Texas",0.0055,0.0071,0.9588,0.0286,0.2912,56316
"48493000403","Census Tract 4.03, Wilson County, Texas",0.0104,0.0202,0.9325,0.0369,0.4046,89487
"48503950600","Census Tract 9506, Young County, Texas",0,0.0237,0.9588,0.0176,0.209,47836
"49011125401","Census Tract 1254.01, Davis County, Utah",0.0202,0.0188,0.9385,0.0225,0.045,96622
"49035101700","Census Tract 1017, Salt Lake County, Utah",0.0721,0.0053,0.8332,0.0894,0.0802,51517
"49035102900","Census Tract 1029, Salt Lake County, Utah",0.0342,0.0368,0.6633,0.2658,0.3263,35354
"49035110104","Census Tract 1101.04, Salt Lake County, Utah",0.0467,0,0.9122,0.0411,0.0382,142550
"49035112502","Census Tract 1125.02, Salt Lake County, Utah",0.0294,0.003,0.8828,0.0847,0.149,65400
"49035112817","Census Tract 1128.17, Salt Lake County, Utah",0.0498,0.0055,0.879,0.0657,0.0548,96495
"49035112823","Census Tract 1128.23, Salt Lake County, Utah",0.0368,0.0046,0.9251,0.0334,0.0818,104148
"49049001503","Census Tract 15.03, Utah County, Utah",0.0196,0.0063,0.9179,0.0562,0.0329,94760
"49053271200","Census Tract 2712, Washington County, Utah",0.0183,0.0135,0.758,0.2102,0.1423,58780
"50007003304","Census Tract 33.04, Chittenden County, Vermont",0.0644,0.006,0.882,0.0476,0.0271,74552
"50025967300","Census Tract 9673, Windham County, Vermont",0,0.0109,0.9644,0.0248,0.0085,57500
"50027966600","Census Tract 9666, Windsor County, Vermont",0,0.002,0.9419,0.0561,0.0115,40625
"51013100400","Census Tract 1004, Arlington County, Virginia",0.0715,0.0255,0.8731,0.0299,0.073,250001
"51013103503","Census Tract 1035.03, Arlington County, Virginia",0.2096,0.1194,0.5841,0.0868,0.0596,105287
"51067020500","Census Tract 205, Franklin County, Virginia",0.0044,0.0342,0.9455,0.0159,0.022,64561
"51069050500","Census Tract 505, Frederick County, Virginia",0.0081,0.0055,0.9551,0.0314,0.0301,70404
"51087200119","Census Tract 2001.19, Henrico County, Virginia",0.2834,0.1028,0.5761,0.0377,0.0405,99159
"51107611020","Census Tract 6110.20, Loudoun County, Virginia",0.1884,0.1133,0.564,0.1343,0.1165,104453
"51510200106","Census Tract 2001.06, Alexandria city, Virginia",0.1307,0.2169,0.5839,0.0685,0.3048,73567
"51510200403","Census Tract 2004.03, Alexandria city, Virginia",0.1186,0.251,0.5276,0.1028,0.0917,118125
"51510201203","Census Tract 2012.03, Alexandria city, Virginia",0.0293,0.1312,0.5113,0.3282,0.6294,60756
"51510201900","Census Tract 2019, Alexandria city, Virginia",0.0231,0.0346,0.9383,0.004,0.0779,140278
"51550021502","Census Tract 215.02, Chesapeake city, Virginia",0.0389,0.193,0.7052,0.0629,0.0651,81148
"51590001301","Census Tract 13.01, Danville city, Virginia",0.0129,0.4739,0.4893,0.024,0,34650
"51600300100","Census Tract 3001, Fairfax city, Virginia",0.2116,0.0865,0.6351,0.0669,0.207,108962
"51650010311","Census Tract 103.11, Hampton city, Virginia",0.0157,0.6223,0.3288,0.0332,0.1256,72198
"51650012100","Census Tract 121, Hampton city, Virginia",0.0171,0.1223,0.8023,0.0584,0.0844,75204
"51700030900","Census Tract 309, Newport News city, Virginia",0,0.7521,0.1584,0.0895,0.0445,32828
"51700032127","Census Tract 321.27, Newport News city, Virginia",0.0653,0.3995,0.4506,0.0846,0.0925,47362
"51710004900","Census Tract 49, Norfolk city, Virginia",0.0351,0.2578,0.6596,0.0476,0.0722,68565
"51710005601","Census Tract 56.01, Norfolk city, Virginia",0.0307,0.1566,0.7538,0.0589,0.0311,67435
"51710006901","Census Tract 69.01, Norfolk city, Virginia",0.0508,0.5071,0.3896,0.0524,0.1065,59470
"51710007002","Census Tract 70.02, Norfolk city, Virginia",0,0.6166,0.3246,0.0588,0.032,65825
"51730811000","Census Tract 8110, Petersburg city, Virginia",0.0061,0.6853,0.2923,0.0163,0.0208,48451
"51760030500","Census Tract 305, Richmond city, Virginia",0.0995,0.221,0.5821,0.0975,0.0517,36934
"51770000602","Census Tract 6.02, Roanoke city, Virginia",0.0221,0.1041,0.8738,0,0.1256,38295
"51810045604","Census Tract 456.04, Virginia Beach city, Virginia",0.0371,0.3067,0.5118,0.1444,0.1289,49931
"51810046010","Census Tract 460.10, Virginia Beach city, Virginia",0.1035,0.1316,0.6719,0.093,0.0379,70258
"53009001700","Census Tract 17, Clallam County, Washington",0.0092,0.0025,0.9579,0.0304,0.0117,53854
"53011040510","Census Tract 405.10, Clark County, Washington",0.0161,0,0.9338,0.0501,0.0174,93564
"53017950200","Census Tract 9502, Douglas County, Washington",0.0023,0,0.8754,0.1223,0.1161,56949
"53027001000","Census Tract 10, Grays Harbor County, Washington",0.0198,0.0044,0.84,0.1359,0.2831,35125
"53027001500","Census Tract 15, Grays Harbor County, Washington",0.0489,0.0111,0.8868,0.0533,0.0887,44922
"53033008100","Census Tract 81, King County, Washington",0.1092,0.0786,0.7037,0.1084,0.0856,82892
"53033021903","Census Tract 219.03, King County, Washington",0.0816,0.0292,0.8236,0.0655,0.0813,83938
"53033022203","Census Tract 222.03, King County, Washington",0.1485,0.0182,0.7926,0.0408,0.0392,146111
"53033032315","Census Tract 323.15, King County, Washington",0.08,0.006,0.8823,0.0317,0.0388,165075
"53037975600","Census Tract 9756, Kittitas County, Washington",0.0054,0.0209,0.9015,0.0722,0.0126,37571
"53053060700","Census Tract 607, Pierce County, Washington",0.0271,0.0269,0.8655,0.0805,0.0943,103971
"53053071704","Census Tract 717.04, Pierce County, Washington",0.0393,0.204,0.403,0.3537,0.4196,42934
"53061052607","Census Tract 526.07, Snohomish County, Washington",0.0197,0.002,0.9244,0.054,0.0635,109327
"53063002300","Census Tract 23, Spokane County, Washington",0.0074,0.0409,0.8795,0.0722,0.0704,47763
"53063014500","Census Tract 145, Spokane County, Washington",0.0102,0.0727,0.7661,0.151,0.065,26250
"54039010600","Census Tract 106, Kanawha County, West Virginia",0,0.0086,0.94,0.0514,0,42500
"54061010202","Census Tract 102.02, Monongalia County, West Virginia",0.0375,0.0339,0.8382,0.0904,0.0148,19989
"54061011700","Census Tract 117, Monongalia County, West Virginia",0.0359,0.0718,0.867,0.0254,0.0073,72227
"54067950400","Census Tract 9504, Nicholas County, West Virginia",0,0,1,0,0.0052,43480
"55015020800","Census Tract 208, Calumet County, Wisconsin",0.0255,0.0052,0.9537,0.0157,0.084,90483
"55021970100","Census Tract 9701, Columbia County, Wisconsin",0.0037,0.0097,0.9571,0.0294,0.0733,63664
"55025011401","Census Tract 114.01, Dane County, Wisconsin",0.0552,0.0621,0.8358,0.0469,0.0489,78324
"55043960100","Census Tract 9601, Grant County, Wisconsin",8e-04,0.0066,0.9766,0.0159,0.0204,50000
"55045960400","Census Tract 9604, Green County, Wisconsin",0.0172,0.0026,0.9648,0.0153,0.0241,46724
"55055100900","Census Tract 1009, Jefferson County, Wisconsin",0.0037,0,0.9756,0.0207,0.0339,68821
