"id","name","plaintiff","amount","date","attorney"
"09009343300","Census Tract 3433, New Haven County, Connecticut","LVNV FUNDING LLC",2535.93,2020-04-17,"no"
"09007541100","Census Tract 5411, Middlesex County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3095.14,2020-10-22,"no"
"09007570300","Census Tract 5703, Middlesex County, Connecticut","UNIFUND CORP.",1471.33,2020-09-21,"no"
"09001110202","Census Tract 1102.02, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1561.81,2020-11-16,"no"
"09005425400","Census Tract 4254, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2134.88,2020-06-16,"no"
"09003417200","Census Tract 4172, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3249.22,2020-10-19,"no"
"09003405600","Census Tract 4056, Hartford County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",921.45,2020-03-31,"no"
"09003416800","Census Tract 4168, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2431.46,2020-08-14,"no"
"09003416800","Census Tract 4168, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",731.35,2020-07-07,"no"
"09009140800","Census Tract 1408, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1891.06,2020-07-06,"no"
"09009167202","Census Tract 1672.02, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",594.74,2020-01-09,"no"
"09009140600","Census Tract 1406, New Haven County, Connecticut","LVNV FUNDING, LLC",915.71,2020-07-09,"no"
"09009142700","Census Tract 1427, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1129.58,2020-01-21,"no"
"09009140100","Census Tract 1401, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1235.54,2020-01-15,"no"
"09011693700","Census Tract 6937, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3348.04,2020-01-27,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1567.11,2020-07-01,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2044.97,2020-04-07,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1682.19,2020-04-07,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2915.47,2020-04-03,"no"
"09011697000","Census Tract 6970, New London County, Connecticut","LVNV FUNDING LLC",715.2,2020-04-17,"no"
"09015904100","Census Tract 9041, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1635.19,2020-06-17,"no"
"09015800300","Census Tract 8003, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",641.56,2020-06-08,"no"
"09001010500","Census Tract 105, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",810.36,2020-04-07,"no"
"09001010500","Census Tract 105, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES",681.99,2020-11-03,"no"
"09001020800","Census Tract 208, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2451.6,2020-10-28,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1516.26,2020-10-19,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",3472.92,2020-07-24,"no"
"09009352600","Census Tract 3526, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",672.07,2020-03-19,"no"
"09003510400","Census Tract 5104, Hartford County, Connecticut","CAVALRY SPV I , LLC",1633.93,2020-11-12,"no"
"09001072400","Census Tract 724, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",574.5,2020-05-22,"no"
"09001061200","Census Tract 612, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",524.53,2020-01-28,"no"
"09001081200","Census Tract 812, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",804.6,2020-06-30,"no"
"09001220100","Census Tract 2201, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2935.57,2020-06-16,"no"
"09001210900","Census Tract 2109, Fairfield County, Connecticut","SECOND ROUND, LP, ASSIGNEE OF COMENITY CAPITAL BANK",1708.57,2020-04-27,"no"
"09001220300","Census Tract 2203, Fairfield County, Connecticut","UNIFUND CORPORATION",3998.61,2020-03-13,"no"
"09003515000","Census Tract 5150, Hartford County, Connecticut","UNIFUND CORPORATION",4868.94,2020-01-22,"no"
"09003473502","Census Tract 4735.02, Hartford County, Connecticut","UNIFUND CORPORATION",2764.08,2020-01-10,"no"
"09003481000","Census Tract 4810, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1030.06,2020-04-09,"no"
"09003481000","Census Tract 4810, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",819.68,2020-04-20,"no"
"09003503100","Census Tract 5031, Hartford County, Connecticut","CAVALRY SPV I , LLC",2338.96,2020-10-13,"no"
"09003510100","Census Tract 5101, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1956.6,2020-07-22,"no"
"09003503300","Census Tract 5033, Hartford County, Connecticut","UNIFUND CORPORATION",2790.7,2020-10-01,"no"
"09003514102","Census Tract 5141.02, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1067.47,2020-06-23,"no"
"09003471200","Census Tract 4712, Hartford County, Connecticut","LVNV FUNDING, LLC",1218.58,2020-01-29,"no"
"09003480500","Census Tract 4805, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1180.4,2020-02-13,"no"
"09005310200","Census Tract 3102, Litchfield County, Connecticut","LVNV FUNDING, LLC",899.03,2020-08-18,"no"
"09007610300","Census Tract 6103, Middlesex County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",706.58,2020-01-29,"no"
"09009130101","Census Tract 1301.01, New Haven County, Connecticut","FIRST PORTFOLIO VENTURES I, LLC",4024,2020-08-25,"no"
"09003405500","Census Tract 4055, Hartford County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",1026.04,2020-05-15,"no"
"09003405300","Census Tract 4053, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",564.24,2020-07-08,"no"
"09003405300","Census Tract 4053, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",701.54,2020-05-22,"no"
"09003415900","Census Tract 4159, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1013.02,2020-08-25,"no"
"09009184500","Census Tract 1845, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",837.28,2020-01-29,"no"
"09009171600","Census Tract 1716, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1175.2,2020-04-07,"no"
"09009180500","Census Tract 1805, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4146.28,2020-09-11,"no"
"09009180500","Census Tract 1805, New Haven County, Connecticut","LVNV FUNDING, LLC",1055.95,2020-04-24,"no"
"09009141300","Census Tract 1413, New Haven County, Connecticut","LVNV FUNDING LLC",809.98,2020-02-13,"no"
"09009171600","Census Tract 1716, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",587.78,2020-11-03,"no"
"09009167201","Census Tract 1672.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2372.04,2020-04-09,"no"
"09009167201","Census Tract 1672.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2019.56,2020-04-07,"no"
"09009167201","Census Tract 1672.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1356.57,2020-01-16,"no"
"09009347200","Census Tract 3472, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1278.14,2020-07-08,"no"
"09011701100","Census Tract 7011, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",565.62,2020-07-10,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1839.48,2020-07-01,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1114.95,2020-07-16,"no"
"09001043200","Census Tract 432, Fairfield County, Connecticut","MIDLAND FUNDING LLC",2491.97,2020-09-30,"no"
"09001035300","Census Tract 353, Fairfield County, Connecticut","FIRST PORTFOLIO VENTURES I, LLC",2432.93,2020-08-14,"no"
"09009345201","Census Tract 3452.01, New Haven County, Connecticut","LVNV FUNDING, LLC",1091.34,2020-06-05,"no"
"09009352000","Census Tract 3520, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",752.49,2020-05-29,"no"
"09009352000","Census Tract 3520, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1065.92,2020-06-23,"no"
"09009345300","Census Tract 3453, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",968.71,2020-07-06,"no"
"09009347200","Census Tract 3472, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",726.06,2020-06-25,"no"
"09007590100","Census Tract 5901, Middlesex County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1135.86,2020-09-14,"no"
"09001210100","Census Tract 2101, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",987.88,2020-07-01,"no"
"09003494300","Census Tract 4943, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",851.77,2020-04-09,"no"
"09003511300","Census Tract 5113, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",987.68,2020-05-29,"no"
"09003524700","Census Tract 5247, Hartford County, Connecticut","UNIFUND CORPORATION",1176.38,2020-02-03,"no"
"09003524700","Census Tract 5247, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2014.15,2020-09-25,"no"
"09003511300","Census Tract 5113, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3883.87,2020-01-30,"no"
"09003511300","Census Tract 5113, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3883.87,2020-01-16,"no"
"09003511300","Census Tract 5113, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3883.87,2020-01-16,"no"
"09003511300","Census Tract 5113, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3883.87,2020-01-16,"no"
"09003503000","Census Tract 5030, Hartford County, Connecticut","LVNV FUNDING LLC",1711.19,2020-02-13,"no"
"09003501500","Census Tract 5015, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",852.69,2020-02-20,"no"
"09003524700","Census Tract 5247, Hartford County, Connecticut","MIDLAND FUNDING LLC",4631.27,2020-06-30,"no"
"09005310300","Census Tract 3103, Litchfield County, Connecticut","LVNV FUNDING, LLC",730.85,2020-09-01,"no"
"09007680100","Census Tract 6801, Middlesex County, Connecticut","MIDLAND FUNDING LLC",995.74,2020-07-15,"no"
"09003416700","Census Tract 4167, Hartford County, Connecticut","CAVALRY SPV I, LLC",1229.35,2020-03-11,"no"
"09001021900","Census Tract 219, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",983.75,2020-07-08,"no"
"09009345300","Census Tract 3453, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3647.34,2020-04-07,"no"
"09003511100","Census Tract 5111, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",619.16,2020-10-27,"no"
"09003514101","Census Tract 5141.01, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2226.78,2020-10-27,"no"
"09005253100","Census Tract 2531, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1912.47,2020-04-16,"no"
"09005310300","Census Tract 3103, Litchfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",963.08,2020-01-15,"no"
"09001081000","Census Tract 810, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2873.93,2020-04-07,"no"
"09005360100","Census Tract 3601, Litchfield County, Connecticut","UNIFUND CORP.",1096,2020-08-07,"no"
"09005349100","Census Tract 3491, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1441.04,2020-09-22,"no"
"09009120200","Census Tract 1202, New Haven County, Connecticut","CAVALRY SPV I , LLC",1316.32,2020-04-23,"no"
"09009167100","Census Tract 1671, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4664.94,2020-09-15,"no"
"09011714103","Census Tract 7141.03, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1300.35,2020-01-14,"no"
"09013530301","Census Tract 5303.01, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1592.64,2020-09-21,"no"
"09001045102","Census Tract 451.02, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4719.01,2020-06-17,"no"
"09009351800","Census Tract 3518, New Haven County, Connecticut","SECOND ROUND, LP ASSIGNEE OF COMENITY BANK",801.93,2020-01-22,"no"
"09009350200","Census Tract 3502, New Haven County, Connecticut","LVNV FUNDING LLC",1439.79,2020-04-09,"no"
"09001073100","Census Tract 731, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1444.11,2020-06-30,"no"
"09001072900","Census Tract 729, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",2609.78,2020-08-12,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1109.36,2020-08-31,"no"
"09001072600","Census Tract 726, Fairfield County, Connecticut","CAVALRY SPV I , LLC",2309.61,2020-11-10,"no"
"09003514700","Census Tract 5147, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",911.9,2020-01-15,"no"
"09003514700","Census Tract 5147, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4837.49,2020-01-15,"no"
"09003515102","Census Tract 5151.02, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",867.79,2020-09-11,"no"
"09009120100","Census Tract 1201, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",653.45,2020-01-15,"no"
"09009142601","Census Tract 1426.01, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1627.01,2020-10-29,"no"
"09001043800","Census Tract 438, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",743.41,2020-01-24,"no"
"09005360100","Census Tract 3601, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",573.17,2020-10-29,"no"
"09001105100","Census Tract 1051, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",637.45,2020-01-22,"no"
"09001072100","Census Tract 721, Fairfield County, Connecticut","CAVALRY SPV I, LLC",1079.75,2020-02-25,"no"
"09001080400","Census Tract 804, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3606.66,2020-01-13,"no"
"09001080400","Census Tract 804, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1561.66,2020-07-16,"no"
"09003405800","Census Tract 4058, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1766.33,2020-02-13,"no"
"09011702800","Census Tract 7028, New London County, Connecticut","LVNV FUNDING LLC",3325.42,2020-05-29,"no"
"09011710100","Census Tract 7101, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1584.44,2020-05-29,"no"
"09011710100","Census Tract 7101, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2956.35,2020-11-02,"no"
"09011710100","Census Tract 7101, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4342.34,2020-04-07,"no"
"09011696100","Census Tract 6961, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",614.38,2020-01-27,"no"
"09009347100","Census Tract 3471, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1081.76,2020-11-09,"no"
"09003473800","Census Tract 4738, Hartford County, Connecticut","LVNV FUNDING, LLC",597.64,2020-07-10,"no"
"09003405300","Census Tract 4053, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2283.17,2020-09-22,"no"
"09003405300","Census Tract 4053, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3301.07,2020-11-10,"no"
"09001071000","Census Tract 710, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2190.61,2020-01-13,"no"
"09009165100","Census Tract 1651, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",885.89,2020-01-16,"no"
"09003510400","Census Tract 5104, Hartford County, Connecticut","UNIFUND CORP.",3670.89,2020-02-26,"no"
"09009125400","Census Tract 1254, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1373.35,2020-09-03,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1720.27,2020-07-02,"no"
"09001072300","Census Tract 723, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1601.29,2020-01-16,"no"
"09001072300","Census Tract 723, Fairfield County, Connecticut","MIDLAND FUNDING LLC",2932.49,2020-03-06,"no"
"09003480600","Census Tract 4806, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",993.16,2020-05-20,"no"
"09003515102","Census Tract 5151.02, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",761.06,2020-06-26,"no"
"09009120200","Census Tract 1202, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",654.3,2020-04-03,"no"
"09009165801","Census Tract 1658.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2778.69,2020-10-14,"no"
"09001044100","Census Tract 441, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",4082.32,2020-11-02,"no"
"09001043500","Census Tract 435, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1043.22,2020-05-22,"no"
"09001200100","Census Tract 2001, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",829.78,2020-10-13,"no"
"09001073500","Census Tract 735, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",967.57,2020-05-27,"no"
"09001230400","Census Tract 2304, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2188.04,2020-01-13,"no"
"09001110500","Census Tract 1105, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1276.49,2020-10-15,"no"
"09001210600","Census Tract 2106, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2688.99,2020-07-21,"no"
"09001210100","Census Tract 2101, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2468.09,2020-10-28,"no"
"09001210100","Census Tract 2101, Fairfield County, Connecticut","CAVALRY SPV I, LLC",1330.59,2020-01-09,"no"
"09003496900","Census Tract 4969, Hartford County, Connecticut","CAVALRY SPV I , LLC",1142.14,2020-10-22,"no"
"09003504800","Census Tract 5048, Hartford County, Connecticut","LVNV FUNDING LLC",777.93,2020-01-22,"no"
"09003500300","Census Tract 5003, Hartford County, Connecticut","LVNV FUNDING, LLC",800.4,2020-05-26,"no"
"09003466201","Census Tract 4662.01, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",549.48,2020-06-16,"no"
"09009175700","Census Tract 1757, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",1358.83,2020-02-18,"no"
"09009343200","Census Tract 3432, New Haven County, Connecticut","RICHARD CHEVROLET, INC.",485.13,2020-09-01,"no"
"09009150400","Census Tract 1504, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1717.58,2020-05-29,"no"
"09009150400","Census Tract 1504, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",2743.41,2020-04-23,"no"
"09003405800","Census Tract 4058, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2205.7,2020-06-08,"no"
"09003430400","Census Tract 4304, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",783.12,2020-01-28,"no"
"09003430400","Census Tract 4304, Hartford County, Connecticut","LVNV FUNDING LLC",668.88,2020-05-29,"no"
"09003415700","Census Tract 4157, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",707.56,2020-06-30,"no"
"09003416200","Census Tract 4162, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1298.06,2020-04-20,"no"
"09003406001","Census Tract 4060.01, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1874.73,2020-01-14,"no"
"09009140600","Census Tract 1406, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1384.63,2020-08-18,"no"
"09009165500","Census Tract 1655, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4112.58,2020-07-27,"no"
"09009142300","Census Tract 1423, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3071.21,2020-06-17,"no"
"09009140800","Census Tract 1408, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1688.84,2020-05-29,"no"
"09009165500","Census Tract 1655, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",688.16,2020-02-13,"no"
"09009154100","Census Tract 1541, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",731.27,2020-09-03,"no"
"09011716101","Census Tract 7161.01, New London County, Connecticut","CAVALRY SPV I, LLC",3602.5,2020-07-17,"no"
"09011690800","Census Tract 6908, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1876.69,2020-06-25,"no"
"09011696500","Census Tract 6965, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1862.12,2020-01-02,"no"
"09011701100","Census Tract 7011, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1373.17,2020-01-15,"no"
"09011701100","Census Tract 7011, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",972.89,2020-06-30,"no"
"09001043900","Census Tract 439, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2449.63,2020-10-20,"no"
"09001044300","Census Tract 443, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2152.6,2020-06-30,"no"
"09001044500","Census Tract 445, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4198.92,2020-06-12,"no"
"09009350300","Census Tract 3503, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",810.55,2020-06-26,"no"
"09009352701","Census Tract 3527.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1029.98,2020-10-29,"no"
"09009351200","Census Tract 3512, New Haven County, Connecticut","GWENDOLINE PACHECO SAHNCHEZ",2500,2020-10-19,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3608.5,2020-01-13,"no"
NA,NA,"PORTFOLIO RECOVERY ASSOCIATES, LLC",2373.59,2020-10-20,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2705.36,2020-04-03,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3523.16,2020-07-20,"no"
"09009154700","Census Tract 1547, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1136.29,2020-08-18,"no"
"09009361500","Census Tract 3615, New Haven County, Connecticut","UNIFUND CORP.",2582.39,2020-08-24,"no"
"09013881500","Census Tract 8815, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2541.64,2020-06-26,"no"
"09013881500","Census Tract 8815, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1816.96,2020-09-30,"no"
"09001081000","Census Tract 810, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",694.93,2020-03-30,"no"
NA,NA,"SECOND ROUND SUB, LLC ASSIGNEE OF COMENITY CAPITAL BANK",732.82,2020-06-10,"yes"
"09003416500","Census Tract 4165, Hartford County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",758.19,2020-04-24,"no"
"09005253400","Census Tract 2534, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2332.82,2020-06-08,"no"
"09009361500","Census Tract 3615, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1471,2020-01-10,"no"
"09009175200","Census Tract 1752, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1051.7,2020-07-02,"no"
"09011713100","Census Tract 7131, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2924.57,2020-06-12,"no"
"09005362101","Census Tract 3621.01, Litchfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",969.34,2020-05-15,"no"
"09003520302","Census Tract 5203.02, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",741.73,2020-07-02,"no"
"09003500500","Census Tract 5005, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",611.15,2020-07-13,"no"
"09009142700","Census Tract 1427, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",666.23,2020-01-21,"no"
"09009142700","Census Tract 1427, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",518.43,2020-01-27,"no"
"09011714104","Census Tract 7141.04, New London County, Connecticut","UNIFUND CORPORATION",4918.66,2020-01-15,"no"
"09003502400","Census Tract 5024, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1214.63,2020-11-02,"no"
"09003502400","Census Tract 5024, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2171.63,2020-06-23,"no"
"09001072600","Census Tract 726, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",740.02,2020-05-29,"no"
